make,year,engine_cc,mileage_km,doors,fuel_type,transmission,body_type,state,price,senatran_state,senatran_log_total_fleet,senatran_car_share,senatran_moto_share,senatran_heavy_share,senatran_implement_share
toyota,2011,1600,169613,4,flex,automatico,picape,pr,29205.71,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
toyota,2021,3000,38905,2,flex,automatico,hatch,rs,111175.61,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
volkswagen,2019,1600,82753,4,flex,manual,sedan,rs,69976.5,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
volkswagen,2022,1600,25429,4,flex,automatico,suv,mg,112433.58,MINAS GERAIS,16.5124988005842,0.660705397457793,0.2616035177388799,0.0463363492673804,0.0296624519446734
chevrolet,2015,1000,143400,4,gasolina,automatico,sedan,sp,43417.13,SAO PAULO,17.398288888904997,0.7206236606229607,0.2142894571361402,0.0369729844709751,0.0255518898477809
honda,2014,1400,145236,4,flex,automatico,suv,ba,52384.79,BAHIA,15.591511850070152,0.53541207861378,0.3887371742634127,0.047306800609733,0.0277161710483118
toyota,2015,1000,110136,4,diesel,automatico,hatch,rj,54649.98,RIO DE JANEIRO,15.949582320295224,0.7227882785101878,0.2232989186312217,0.0346003212848934,0.0182687139928885
toyota,2010,1600,187361,4,flex,automatico,sedan,pr,28582.61,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
toyota,2014,2000,132717,4,flex,automatico,hatch,sp,66910.49,SAO PAULO,17.398288888904997,0.7206236606229607,0.2142894571361402,0.0369729844709751,0.0255518898477809
toyota,2018,1600,100787,4,flex,manual,picape,sp,67889.81,SAO PAULO,17.398288888904997,0.7206236606229607,0.2142894571361402,0.0369729844709751,0.0255518898477809
volkswagen,2021,1000,80106,4,flex,automatico,suv,pe,90542.11,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
bmw,2019,1400,55872,4,flex,manual,picape,ba,114107.02,BAHIA,15.591511850070152,0.53541207861378,0.3887371742634127,0.047306800609733,0.0277161710483118
bmw,2023,1600,37725,4,hibrido,manual,hatch,pr,136281.16,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
chevrolet,2011,1400,177598,4,flex,automatico,hatch,rj,44160.15,RIO DE JANEIRO,15.949582320295224,0.7227882785101878,0.2232989186312217,0.0346003212848934,0.0182687139928885
hyundai,2010,2000,202070,4,eletrico,automatico,hatch,sp,24482.79,SAO PAULO,17.398288888904997,0.7206236606229607,0.2142894571361402,0.0369729844709751,0.0255518898477809
ford,2023,2000,39197,4,flex,automatico,hatch,rs,121066.11,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
honda,2019,1600,72720,4,hibrido,manual,hatch,rs,82074.03,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
bmw,2022,1400,43214,4,flex,manual,suv,pr,126920.28,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
hyundai,2020,1000,60059,4,eletrico,automatico,hatch,rj,94137.74,RIO DE JANEIRO,15.949582320295224,0.7227882785101878,0.2232989186312217,0.0346003212848934,0.0182687139928885
toyota,2018,1000,112140,4,flex,automatico,sedan,pr,59938.45,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
bmw,2019,1400,84319,4,gasolina,manual,suv,sp,107043.32,SAO PAULO,17.398288888904997,0.7206236606229607,0.2142894571361402,0.0369729844709751,0.0255518898477809
chevrolet,2018,1400,124517,4,eletrico,automatico,suv,pe,66080.04,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
ford,2024,1600,23090,4,flex,automatico,sedan,pe,118796.92,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
bmw,2018,1600,85373,4,flex,automatico,sedan,rs,109828.73,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
chevrolet,2015,1000,109294,4,flex,automatico,sedan,pe,58271.22,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
volkswagen,2024,1400,0,4,eletrico,manual,hatch,mg,108867.82,MINAS GERAIS,16.5124988005842,0.660705397457793,0.2616035177388799,0.0463363492673804,0.0296624519446734
ford,2017,1000,84237,4,flex,automatico,suv,pr,66467.68,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
chevrolet,2023,1000,40006,4,flex,automatico,sedan,pe,104442.34,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
hyundai,2020,2000,79630,4,flex,manual,suv,mg,85712.39,MINAS GERAIS,16.5124988005842,0.660705397457793,0.2616035177388799,0.0463363492673804,0.0296624519446734
bmw,2024,1000,282,4,flex,automatico,suv,mg,142514.53,MINAS GERAIS,16.5124988005842,0.660705397457793,0.2616035177388799,0.0463363492673804,0.0296624519446734
volkswagen,2025,1400,25425,4,diesel,automatico,suv,ba,132493.11,BAHIA,15.591511850070152,0.53541207861378,0.3887371742634127,0.047306800609733,0.0277161710483118
hyundai,2022,1000,40754,4,flex,automatico,sedan,rs,95451.06,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
chevrolet,2010,2000,194201,4,gasolina,manual,hatch,pr,13781.8,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
chevrolet,2019,1600,108183,4,eletrico,manual,suv,mg,69262.06,MINAS GERAIS,16.5124988005842,0.660705397457793,0.2616035177388799,0.0463363492673804,0.0296624519446734
hyundai,2013,1000,169452,4,flex,manual,sedan,sp,23745.82,SAO PAULO,17.398288888904997,0.7206236606229607,0.2142894571361402,0.0369729844709751,0.0255518898477809
bmw,2010,1400,187972,4,gasolina,automatico,hatch,pe,65734.93,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
ford,2017,1600,94632,4,flex,automatico,hatch,ba,76113.46,BAHIA,15.591511850070152,0.53541207861378,0.3887371742634127,0.047306800609733,0.0277161710483118
volkswagen,2010,3000,159722,4,gasolina,manual,hatch,rj,44035.26,RIO DE JANEIRO,15.949582320295224,0.7227882785101878,0.2232989186312217,0.0346003212848934,0.0182687139928885
toyota,2012,1000,157212,2,flex,automatico,suv,pe,33568.09,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
honda,2022,2000,44833,4,gasolina,automatico,hatch,pe,107878.3,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
ford,2013,2000,141192,4,flex,automatico,sedan,pe,52466.54,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
volkswagen,2024,2000,22031,4,flex,automatico,sedan,ba,121289.38,BAHIA,15.591511850070152,0.53541207861378,0.3887371742634127,0.047306800609733,0.0277161710483118
hyundai,2024,1600,25152,4,flex,automatico,sedan,rj,120603.87,RIO DE JANEIRO,15.949582320295224,0.7227882785101878,0.2232989186312217,0.0346003212848934,0.0182687139928885
chevrolet,2024,1600,20627,4,flex,automatico,suv,rs,118786.33,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
hyundai,2017,1400,98249,4,gasolina,automatico,suv,pr,74063.21,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
volkswagen,2015,1600,134529,4,flex,manual,sedan,pr,54018.44,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
hyundai,2023,1400,42629,4,gasolina,manual,hatch,rj,103327.86,RIO DE JANEIRO,15.949582320295224,0.7227882785101878,0.2232989186312217,0.0346003212848934,0.0182687139928885
hyundai,2019,1600,67644,4,flex,manual,sedan,pe,80994.15,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
honda,2021,1400,81163,4,gasolina,automatico,suv,sp,93919.79,SAO PAULO,17.398288888904997,0.7206236606229607,0.2142894571361402,0.0369729844709751,0.0255518898477809
bmw,2016,1600,118521,4,flex,manual,sedan,rj,99365.88,RIO DE JANEIRO,15.949582320295224,0.7227882785101878,0.2232989186312217,0.0346003212848934,0.0182687139928885
honda,2023,2000,36282,4,flex,manual,suv,rj,103732.47,RIO DE JANEIRO,15.949582320295224,0.7227882785101878,0.2232989186312217,0.0346003212848934,0.0182687139928885
toyota,2017,1000,118623,2,flex,automatico,hatch,pr,59427.84,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
toyota,2011,2000,183498,4,gasolina,manual,suv,mg,25045.69,MINAS GERAIS,16.5124988005842,0.660705397457793,0.2616035177388799,0.0463363492673804,0.0296624519446734
honda,2022,1400,62297,4,flex,manual,hatch,sp,92370.02,SAO PAULO,17.398288888904997,0.7206236606229607,0.2142894571361402,0.0369729844709751,0.0255518898477809
ford,2019,2000,88306,4,diesel,manual,suv,pr,71985.44,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
ford,2023,1400,26813,4,diesel,automatico,sedan,ba,111588.82,BAHIA,15.591511850070152,0.53541207861378,0.3887371742634127,0.047306800609733,0.0277161710483118
hyundai,2020,1400,77422,4,flex,manual,suv,rj,79640.73,RIO DE JANEIRO,15.949582320295224,0.7227882785101878,0.2232989186312217,0.0346003212848934,0.0182687139928885
hyundai,2017,2000,90844,4,gasolina,automatico,hatch,mg,85546.6,MINAS GERAIS,16.5124988005842,0.660705397457793,0.2616035177388799,0.0463363492673804,0.0296624519446734
chevrolet,2012,1000,169628,4,flex,automatico,sedan,sp,30196.21,SAO PAULO,17.398288888904997,0.7206236606229607,0.2142894571361402,0.0369729844709751,0.0255518898477809
toyota,2016,2000,119501,4,flex,automatico,suv,rs,70058.26,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
chevrolet,2012,1400,164878,4,gasolina,automatico,hatch,sp,44679.32,SAO PAULO,17.398288888904997,0.7206236606229607,0.2142894571361402,0.0369729844709751,0.0255518898477809
toyota,2024,1400,22071,4,gasolina,automatico,suv,sp,121405.03,SAO PAULO,17.398288888904997,0.7206236606229607,0.2142894571361402,0.0369729844709751,0.0255518898477809
honda,2016,1400,91772,4,gasolina,manual,suv,pe,56633.44,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
ford,2023,1600,27769,4,flex,manual,sedan,rj,104443.56,RIO DE JANEIRO,15.949582320295224,0.7227882785101878,0.2232989186312217,0.0346003212848934,0.0182687139928885
hyundai,2020,1400,73392,4,flex,manual,sedan,rj,82263.29,RIO DE JANEIRO,15.949582320295224,0.7227882785101878,0.2232989186312217,0.0346003212848934,0.0182687139928885
ford,2024,1000,26397,4,flex,manual,sedan,rs,102908.72,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
honda,2021,1000,44584,4,gasolina,manual,sedan,rs,83499.52,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
chevrolet,2022,1000,66985,4,flex,manual,sedan,rs,92359.17,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
chevrolet,2011,3000,167007,2,gasolina,automatico,suv,pr,44000.43,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
volkswagen,2019,3000,98541,2,flex,automatico,sedan,pr,97613.2,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
hyundai,2015,1400,138407,4,flex,manual,hatch,rj,50778.6,RIO DE JANEIRO,15.949582320295224,0.7227882785101878,0.2232989186312217,0.0346003212848934,0.0182687139928885
hyundai,2012,1600,158306,4,flex,automatico,hatch,rj,44740.22,RIO DE JANEIRO,15.949582320295224,0.7227882785101878,0.2232989186312217,0.0346003212848934,0.0182687139928885
hyundai,2012,1400,194629,4,flex,manual,hatch,rs,33369.45,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
toyota,2024,1600,6095,4,flex,manual,sedan,pr,117276.88,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
chevrolet,2025,2000,25787,4,diesel,automatico,suv,mg,124204.24,MINAS GERAIS,16.5124988005842,0.660705397457793,0.2616035177388799,0.0463363492673804,0.0296624519446734
honda,2018,2000,111008,4,diesel,manual,suv,pr,79848.16,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
chevrolet,2016,1400,109940,4,flex,manual,hatch,rj,53738.79,RIO DE JANEIRO,15.949582320295224,0.7227882785101878,0.2232989186312217,0.0346003212848934,0.0182687139928885
ford,2014,1600,164886,4,flex,automatico,picape,pr,55121.54,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
toyota,2021,1000,56249,4,flex,automatico,sedan,rj,100115.26,RIO DE JANEIRO,15.949582320295224,0.7227882785101878,0.2232989186312217,0.0346003212848934,0.0182687139928885
hyundai,2019,3000,88330,4,diesel,automatico,picape,rs,107325.22,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
bmw,2016,1000,123904,4,flex,manual,suv,pe,85943.25,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
volkswagen,2018,1600,93985,4,eletrico,automatico,suv,rs,77443.36,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
toyota,2010,1600,204162,4,flex,automatico,hatch,rs,18932.74,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
ford,2016,1600,131902,4,flex,automatico,hatch,mg,65967.4,MINAS GERAIS,16.5124988005842,0.660705397457793,0.2616035177388799,0.0463363492673804,0.0296624519446734
hyundai,2015,1000,105772,4,eletrico,automatico,hatch,pe,51058.11,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
ford,2019,2000,103565,4,flex,automatico,suv,mg,82999.58,MINAS GERAIS,16.5124988005842,0.660705397457793,0.2616035177388799,0.0463363492673804,0.0296624519446734
ford,2023,1000,11062,2,flex,manual,sedan,rj,92886.97,RIO DE JANEIRO,15.949582320295224,0.7227882785101878,0.2232989186312217,0.0346003212848934,0.0182687139928885
hyundai,2021,1600,75488,4,flex,automatico,suv,sp,93074.84,SAO PAULO,17.398288888904997,0.7206236606229607,0.2142894571361402,0.0369729844709751,0.0255518898477809
ford,2018,1000,112900,2,flex,automatico,sedan,ba,68925.15,BAHIA,15.591511850070152,0.53541207861378,0.3887371742634127,0.047306800609733,0.0277161710483118
honda,2010,1400,175635,4,flex,automatico,suv,mg,29822.82,MINAS GERAIS,16.5124988005842,0.660705397457793,0.2616035177388799,0.0463363492673804,0.0296624519446734
volkswagen,2022,1400,41837,4,gasolina,automatico,hatch,rj,99521.92,RIO DE JANEIRO,15.949582320295224,0.7227882785101878,0.2232989186312217,0.0346003212848934,0.0182687139928885
bmw,2013,1400,139414,4,gasolina,automatico,hatch,pe,87734.32,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
ford,2018,1000,92776,4,flex,automatico,sedan,pr,71042.57,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
ford,2013,1000,151379,2,eletrico,automatico,sedan,pe,36854.54,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
chevrolet,2019,1400,95694,4,flex,automatico,sedan,rs,82077.36,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
volkswagen,2012,1600,187654,4,flex,automatico,suv,rs,47869.66,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
toyota,2018,2000,116935,4,flex,manual,hatch,rs,74135.55,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
volkswagen,2022,1000,39567,4,flex,manual,sedan,rj,88250.67,RIO DE JANEIRO,15.949582320295224,0.7227882785101878,0.2232989186312217,0.0346003212848934,0.0182687139928885
volkswagen,2011,1400,176861,4,flex,automatico,suv,rs,25133.54,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
hyundai,2024,1000,0,2,hibrido,automatico,hatch,mg,111902.94,MINAS GERAIS,16.5124988005842,0.660705397457793,0.2616035177388799,0.0463363492673804,0.0296624519446734
hyundai,2013,1000,143911,4,flex,automatico,picape,pr,43087.99,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
hyundai,2024,1600,38472,4,flex,automatico,picape,rs,112491.3,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
bmw,2015,1600,156233,4,flex,manual,hatch,rj,74938.13,RIO DE JANEIRO,15.949582320295224,0.7227882785101878,0.2232989186312217,0.0346003212848934,0.0182687139928885
volkswagen,2011,1000,161484,4,gasolina,manual,hatch,pr,18024.57,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
bmw,2024,1000,15113,4,diesel,automatico,sedan,rs,153005.74,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
ford,2017,1000,107603,4,flex,manual,suv,sp,64529.56,SAO PAULO,17.398288888904997,0.7206236606229607,0.2142894571361402,0.0369729844709751,0.0255518898477809
hyundai,2017,2000,112202,4,flex,manual,sedan,rs,64236.5,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
ford,2010,3000,179855,4,flex,manual,suv,ba,42385.53,BAHIA,15.591511850070152,0.53541207861378,0.3887371742634127,0.047306800609733,0.0277161710483118
hyundai,2021,1000,66360,4,flex,manual,suv,pe,75653.14,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
honda,2012,1000,160892,4,flex,automatico,hatch,mg,41887.78,MINAS GERAIS,16.5124988005842,0.660705397457793,0.2616035177388799,0.0463363492673804,0.0296624519446734
bmw,2019,2000,83783,4,flex,manual,suv,pr,118158.73,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
bmw,2018,2000,104194,4,flex,automatico,suv,mg,122119.11,MINAS GERAIS,16.5124988005842,0.660705397457793,0.2616035177388799,0.0463363492673804,0.0296624519446734
toyota,2014,1400,144096,4,flex,manual,sedan,sp,34610.13,SAO PAULO,17.398288888904997,0.7206236606229607,0.2142894571361402,0.0369729844709751,0.0255518898477809
chevrolet,2015,1000,125454,4,flex,automatico,suv,sp,57070.09,SAO PAULO,17.398288888904997,0.7206236606229607,0.2142894571361402,0.0369729844709751,0.0255518898477809
volkswagen,2013,1000,154355,4,eletrico,manual,suv,ba,32308.38,BAHIA,15.591511850070152,0.53541207861378,0.3887371742634127,0.047306800609733,0.0277161710483118
toyota,2019,1600,82674,4,eletrico,automatico,hatch,mg,89558.55,MINAS GERAIS,16.5124988005842,0.660705397457793,0.2616035177388799,0.0463363492673804,0.0296624519446734
bmw,2025,1400,6449,4,flex,automatico,sedan,pr,160906.99,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
toyota,2011,1000,176118,2,flex,manual,sedan,sp,20411.22,SAO PAULO,17.398288888904997,0.7206236606229607,0.2142894571361402,0.0369729844709751,0.0255518898477809
honda,2020,1600,95979,4,flex,automatico,hatch,sp,84799.0,SAO PAULO,17.398288888904997,0.7206236606229607,0.2142894571361402,0.0369729844709751,0.0255518898477809
chevrolet,2017,1000,116413,4,flex,automatico,picape,rs,67936.53,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
bmw,2020,1600,67567,4,gasolina,automatico,hatch,ba,126764.18,BAHIA,15.591511850070152,0.53541207861378,0.3887371742634127,0.047306800609733,0.0277161710483118
bmw,2022,1400,58454,4,flex,manual,suv,pe,122667.98,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
volkswagen,2015,1000,126992,4,diesel,automatico,sedan,rj,48850.44,RIO DE JANEIRO,15.949582320295224,0.7227882785101878,0.2232989186312217,0.0346003212848934,0.0182687139928885
hyundai,2014,1600,161596,4,eletrico,automatico,hatch,pe,43574.78,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
chevrolet,2018,1400,101544,4,flex,manual,picape,pe,65016.94,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
honda,2010,3000,190390,4,flex,manual,suv,sp,42954.96,SAO PAULO,17.398288888904997,0.7206236606229607,0.2142894571361402,0.0369729844709751,0.0255518898477809
ford,2014,1400,150715,4,flex,automatico,sedan,pr,51081.9,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
toyota,2015,1000,108436,2,flex,automatico,hatch,pr,53585.76,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
volkswagen,2014,1600,127098,4,flex,automatico,hatch,rs,60159.58,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
bmw,2015,1000,114091,2,flex,automatico,sedan,pr,86223.97,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
ford,2015,2000,134144,4,diesel,automatico,hatch,rs,64855.15,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
honda,2016,1400,145987,4,flex,manual,sedan,sp,51003.8,SAO PAULO,17.398288888904997,0.7206236606229607,0.2142894571361402,0.0369729844709751,0.0255518898477809
chevrolet,2025,1400,45469,4,flex,manual,picape,sp,111375.3,SAO PAULO,17.398288888904997,0.7206236606229607,0.2142894571361402,0.0369729844709751,0.0255518898477809
toyota,2013,1000,165570,4,gasolina,automatico,sedan,pe,30778.36,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
volkswagen,2023,1400,43512,4,gasolina,automatico,suv,sp,102522.21,SAO PAULO,17.398288888904997,0.7206236606229607,0.2142894571361402,0.0369729844709751,0.0255518898477809
bmw,2020,2000,44984,4,flex,manual,suv,sp,119061.17,SAO PAULO,17.398288888904997,0.7206236606229607,0.2142894571361402,0.0369729844709751,0.0255518898477809
bmw,2023,2000,27859,4,diesel,automatico,sedan,rj,150023.17,RIO DE JANEIRO,15.949582320295224,0.7227882785101878,0.2232989186312217,0.0346003212848934,0.0182687139928885
ford,2023,1000,24183,4,flex,automatico,suv,ba,110929.69,BAHIA,15.591511850070152,0.53541207861378,0.3887371742634127,0.047306800609733,0.0277161710483118
ford,2023,1000,26687,4,flex,automatico,sedan,pe,101969.71,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
toyota,2024,2000,21477,4,flex,automatico,suv,pe,119225.03,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
chevrolet,2017,2000,100918,4,flex,automatico,hatch,ba,82720.92,BAHIA,15.591511850070152,0.53541207861378,0.3887371742634127,0.047306800609733,0.0277161710483118
honda,2016,1000,90310,4,diesel,manual,hatch,rj,60796.25,RIO DE JANEIRO,15.949582320295224,0.7227882785101878,0.2232989186312217,0.0346003212848934,0.0182687139928885
hyundai,2018,1400,107218,4,gasolina,automatico,suv,sp,74274.44,SAO PAULO,17.398288888904997,0.7206236606229607,0.2142894571361402,0.0369729844709751,0.0255518898477809
chevrolet,2016,1400,103908,4,diesel,automatico,sedan,pr,69637.37,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
chevrolet,2012,2000,171588,4,flex,automatico,suv,rs,39877.03,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
chevrolet,2012,1000,199111,4,flex,automatico,picape,pe,36023.22,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
hyundai,2024,1000,10209,4,flex,automatico,hatch,ba,122212.18,BAHIA,15.591511850070152,0.53541207861378,0.3887371742634127,0.047306800609733,0.0277161710483118
toyota,2017,1600,70045,4,flex,manual,sedan,mg,72799.33,MINAS GERAIS,16.5124988005842,0.660705397457793,0.2616035177388799,0.0463363492673804,0.0296624519446734
hyundai,2014,1000,139709,4,gasolina,manual,sedan,rs,28621.99,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
toyota,2013,1400,172514,4,gasolina,automatico,suv,mg,39631.75,MINAS GERAIS,16.5124988005842,0.660705397457793,0.2616035177388799,0.0463363492673804,0.0296624519446734
hyundai,2017,1400,137375,4,flex,manual,suv,mg,60757.88,MINAS GERAIS,16.5124988005842,0.660705397457793,0.2616035177388799,0.0463363492673804,0.0296624519446734
honda,2024,1400,5556,4,flex,manual,hatch,pe,106859.19,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
chevrolet,2015,1400,139450,4,flex,automatico,sedan,sp,62743.49,SAO PAULO,17.398288888904997,0.7206236606229607,0.2142894571361402,0.0369729844709751,0.0255518898477809
toyota,2011,1400,173020,4,flex,automatico,suv,mg,36287.79,MINAS GERAIS,16.5124988005842,0.660705397457793,0.2616035177388799,0.0463363492673804,0.0296624519446734
hyundai,2013,1000,154410,4,flex,manual,hatch,sp,28806.12,SAO PAULO,17.398288888904997,0.7206236606229607,0.2142894571361402,0.0369729844709751,0.0255518898477809
honda,2021,1600,99665,4,flex,automatico,suv,rj,91911.57,RIO DE JANEIRO,15.949582320295224,0.7227882785101878,0.2232989186312217,0.0346003212848934,0.0182687139928885
hyundai,2020,2000,49455,2,flex,automatico,suv,pr,95112.58,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
bmw,2013,1600,159806,4,flex,automatico,picape,mg,80816.18,MINAS GERAIS,16.5124988005842,0.660705397457793,0.2616035177388799,0.0463363492673804,0.0296624519446734
honda,2024,1000,31015,4,flex,automatico,sedan,pe,105574.78,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
